2,0,-2209.96166992188,62.0186386108398,-1012.47442626953,-583.052734375
2,0,-607.103210449219,1769.30444335938,-89.5559921264649,-738.054626464844
2,0,-123.232620239258,3011.82299804687,9.6559534072876,-744.730346679688
2,0,-2242.38671875,298.023254394531,-1099.46740722656,-280.529296875
2,0,-1212.65661621094,986.039733886719,-417.470977783203,-797.48046875
2,0,257.611297607422,3215.52197265625,322.222747802734,-880.211669921875
2,0,-1616.38879394531,1261.89013671875,-892.549865722656,-619.351928710938
2,0,-1824.88586425781,459.998901367188,-782.013061523438,-564.575256347656
2,0,66.0419540405273,2823.025390625,277.96630859375,-850.916015625
2,0,-866.711242675781,2203.7626953125,-432.640380859375,-268.638153076172
2,0,-2627.04516601562,-600.844665527344,-1207.50085449219,824.749572753906
2,0,-1114.30895996094,971.377014160156,-312.864807128906,1334.0712890625
2,0,-1038.96862792969,1431.34606933594,-412.136352539063,2330.00537109375
2,0,-3124.29711914062,-1586.58642578125,-1479.53649902344,3091.09716796875
2,0,-2035.76708984375,-945.598022460938,-809.043762207031,2700.74633789062
2,0,-506.460723876953,1428.8427734375,13.0534191131592,2337.515625
2,0,-2404.33251953125,-700.593078613281,-1202.07678222656,2711.86254882813
2,0,-2783.86499023437,-1814.36560058594,-1211.46459960938,3134.60864257812
2,0,-963.032348632813,458.121368408203,-226.140045166016,3245.35400390625
2,0,-1926.12426757813,-436.782897949219,-967.174865722656,4048.31811523438
2,0,-3155.76831054687,-2500.4150390625,-1483.02331542969,3818.125
2,0,-1225.5908203125,-305.742065429687,-399.17236328125,2742.94653320312
2,0,-613.719299316406,1187.02661132813,-215.619827270508,2225.697265625
2,0,-2683.341796875,-1401.69274902344,-1347.15454101563,2447.6650390625
2,0,-1434.65417480469,-303.745300292969,-495.731903076172,1343.2802734375
2,0,-33.3190002441406,2216.1904296875,134.676712036133,903.815124511719
2,0,-1982.95739746094,188.916946411133,-1031.48828125,1431.64416503906
2,0,-2330.6611328125,-1044.66088867188,-1116.66333007813,1912.44506835938
2,0,-374.257598876953,1534.73034667969,-5.84125566482544,1414.23962402344
2,0,-1138.240234375,1224.87561035156,-568.986022949219,1385.7783203125
2,0,-2608.5380859375,-1141.87609863281,-1269.34069824219,1684.904296875
2,0,-971.138610839844,726.729736328125,-267.624877929688,1479.8642578125
2,0,-453.770202636719,1819.52136230469,-130.265960693359,1413.61376953125
2,0,-2303.45166015625,-451.862854003906,-1102.23901367188,939.011657714844
2,0,-1441.83654785156,210.821655273437,-443.488403320313,701.218933105469
2,0,-17.6131744384766,2446.94970703125,173.002502441406,766.664855957031
2,0,-1969.06945800781,339.120666503906,-999.540222167969,1055.56860351563
2,0,-2162.09912109375,-501.573150634766,-885.397277832031,967.621948242187
2,0,-280.767700195313,1916.97497558594,44.2564544677734,996.947387695312
2,0,-1261.234375,1279.38403320313,-591.218566894531,1329.83935546875
2,0,-2630.68115234375,-912.457824707031,-1215.81567382813,1248.24060058594
2,0,-731.527893066406,1273.42358398438,-60.4391174316406,817.537414550781
2,0,-352.650909423828,2291.29223632812,-101.566329956055,793.576354980469
2,0,-2352.71484375,-314.205932617187,-1179.18859863281,1057.77392578125
2,0,-1343.81665039063,471.681427001953,-404.536773681641,691.026550292969
2,0,-85.2942581176758,2531.3798828125,145.76318359375,575.840515136719
2,0,-1847.77404785156,584.274597167969,-932.663818359375,915.557250976562
2,0,-1995.59350585938,-246.375823974609,-792.026611328125,767.171447753906
2,0,-240.653778076172,2067.20849609375,70.5123062133789,510.007202148438
2,0,-922.11376953125,1791.03039550781,-456.541839599609,754.743896484375
2,0,-2415.44873046875,-494.360992431641,-1107.90148925781,767.707885742188
2,0,-739.485107421875,1366.28759765625,-173.270721435547,565.052124023438
2,0,-222.742584228516,2563.65576171875,-57.6973037719727,700.503662109375
2,0,-2484.88818359375,-191.688552856445,-1280.51647949219,797.003601074219
2,0,-1279.50329589844,614.702758789062,-466.674621582031,632.554382324219
2,0,28.9380588531494,2788.96118164062,146.806259155273,506.132904052734
2,0,-1744.89636230469,785.738342285156,-891.983642578125,731.259643554688
2,0,-1910.35888671875,-27.1499195098877,-795.8115234375,647.187316894531
2,0,-145.76318359375,2361.53637695312,152.826324462891,357.031860351562
2,0,-947.088134765625,1862.49633789063,-519.931396484375,639.0810546875
2,0,-2358.37719726562,-292.360809326172,-1114.5771484375,639.647338867188
2,0,-654.816711425781,1573.20520019531,-152.230285644531,411.778747558594
2,0,-332.772766113281,2576.26196289063,-164.031997680664,354.856292724609
2,0,-2185.8515625,134.676712036133,-1181.63244628906,608.176086425781
2,0,-1256.28723144531,758.648010253906,-479.996246337891,325.44140625
2,0,46.2532081604004,2998.50146484375,185.877105712891,155.210510253906
2,0,-1856.23791503906,1063.91320800781,-981.330993652344,540.316162109375
2,0,-2035.46911621094,243.455200195312,-888.407348632813,376.820617675781
2,0,-235.766204833984,2795.01123046875,94.2647552490234,178.247711181641
2,0,-1124.38220214844,2283.63305664062,-489.592620849609,424.832153320313
2,0,-2456.42700195312,76.502571105957,-1102.62646484375,372.022430419922
2,0,-665.426330566406,1883.29833984375,-48.1009559631348,127.404945373535
2,0,-251.472030639648,2912.99853515625,12.3381633758545,160.008682250977
2,0,-2200.03759765625,270.217681884766,-1156.06201171875,321.567108154297
2,0,-1196.23559570313,904.262145996094,-468.760772705078,201.135894775391
2,0,129.550704956055,3112.52514648437,153.601181030273,-51.8858489990234
2,0,-1572.37072753906,1219.27270507813,-849.664306640625,161.88623046875
2,0,-1860.61877441406,228.732849121094,-822.693237304688,143.915435791016
2,0,161.260391235352,2949.08911132812,260.412719726562,-113.487258911133
2,0,-847.429138183594,2300.50122070312,-462.383087158203,-38.236385345459
2,0,-2135.30688476563,122.398155212402,-1006.57354736328,102.669013977051
2,0,-400.990295410156,2025.03820800781,-28.7294425964355,-179.559020996094
2,0,-108.808288574219,3078.84838867187,-7.59959316253662,-118.643058776855
2,0,-1958.51940917969,722.467956542969,-936.180480957031,26.7624893188477
2,0,-1252.23413085938,1031.99499511719,-434.905334472656,-151.306411743164
2,0,383.019500732422,3567.21923828125,343.322784423828,-351.220397949219
